order_id,customer_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,city,quan_huyen,status,delivery_days,rating
ORD000166,CUS021523,2024-03-19 04:17:46,Túi xách Coach,Thời Trang,6,339000,0.0,2034000,Hà Nội,Hoàn Kiếm,Hoàn thành,1.7,
ORD000167,CUS011343,2024-03-08 18:02:28,Vợt cầu lông Yonex,Thể Thao,4,143000,0.0,572000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.2,4.0
ORD000168,CUS015244,2024-03-19 03:51:48,Vợt cầu lông Yonex,Thể Thao,1,296000,0.31,204240,TP.HCM,,Hoàn thành,1.5,4.0
ORD000169,CUS019347,2024-03-21 10:38:59,Giày Nike Air Max,Thời Trang,1,309000,0.05,293550,TP.HCM,Q.7,Hoàn thành,1.8,
ORD000170,CUS014740,2024-03-26 06:13:46,Bàn phím cơ Keychron K2,Phụ Kiện,1,158000,0.27,115340,Cần Thơ,Ninh Kiều,Hoàn thành,3.8,
ORD000171,CUS000623,2024-03-24 01:06:31,Đầm maxi hoa nhí,Thời Trang,1,505000,0.26,373700,Hà Nội,,Hoàn thành,1.3,
ORD000172,CUS000724,2024-03-10 17:01:48,Nước giặt OMO 3.7kg,FMCG,1,83000,0.0,83000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.4,
ORD000173,CUS020525,2024-03-02 09:08:56,Áo khoác bomber,Thời Trang,4,1026000,0.0,4104000,Hải Phòng,Lê Chân,Hoàn thành,3.8,
ORD000174,CUS024969,2024-03-18 18:31:09,Hub USB-C 7 in 1,Phụ Kiện,1,251000,0.23,193270,Cần Thơ,,Đã hủy,3.9,2.0
ORD000175,CUS019825,2024-03-21 20:41:12,Samsung Galaxy S24,Điện Tử,5,1200000,0.11,5340000,TP.HCM,Q.1,Hoàn thành,1.7,
ORD000176,CUS025494,2024-03-11 04:45:17,Apple Watch Series 9,Điện Tử,1,587000,0.12,516560,TP.HCM,Q.12,Hoàn thành,1.6,5.0
ORD000177,CUS018591,2024-03-19 16:09:54,Dầu gội Dove 650ml,FMCG,1,43000,0.07,39990,TP.HCM,Q.1,Hoàn thành,1.8,5.0
ORD000178,CUS010686,2024-03-05 12:54:34,Cáp sạc nhanh USB-C,Phụ Kiện,6,55000,0.0,330000,Hà Nội,Long Biên,Hoàn thành,1.5,4.0
ORD000179,CUS002788,2024-03-05 07:09:19,"Balo laptop 15""",Phụ Kiện,6,143000,0.0,858000,TP.HCM,Q.7,Hoàn thành,0.7,
ORD000180,CUS021920,2024-03-22 08:44:59,Robot hút bụi Roomba,Gia Dụng,6,915000,0.03,5325300,TP.HCM,Q.1,Hoàn thành,1.4,4.0
ORD000181,CUS019690,2024-03-05 14:24:57,"Balo laptop 15""",Phụ Kiện,1,222000,0.09,202020,Hà Nội,Hoàn Kiếm,Hoàn thành,1.8,
ORD000182,CUS026085,2024-03-14 23:23:44,"Balo laptop 15""",Phụ Kiện,7,153000,0.28,771120,Đà Nẵng,Thanh Khê,Hoàn thành,5.6,
ORD000183,CUS008828,2024-03-08 22:23:32,Nước giặt OMO 3.7kg,FMCG,1,122000,0.18,100040,Cần Thơ,Ninh Kiều,Hoàn thành,2.2,3.0
ORD000184,CUS027502,2024-03-12 08:15:24,Váy công sở,Thời Trang,4,667000,0.0,2668000,Hà Nội,Cầu Giấy,Hoàn thành,1.4,
ORD000185,CUS027476,2024-03-02 09:30:25,Bóng đá Mikasa,Thể Thao,6,205000,0.28,885600,TP.HCM,,Hoàn thành,1.8,
ORD000186,CUS019747,2024-03-13 23:42:58,Robot hút bụi Roomba,Gia Dụng,1,550000,0.0,550000,Hà Nội,,Hoàn thành,1.4,
ORD000187,CUS011696,2024-03-26 05:25:45,Đầm maxi hoa nhí,Thời Trang,9,348000,0.0,3132000,TP.HCM,,Hoàn thành,0.9,4.0
ORD000188,CUS009336,2024-03-26 17:33:09,"Smart TV Samsung 55""",Điện Tử,5,687000,0.22,2679300,TP.HCM,Q.12,Hoàn thành,1.4,
ORD000189,CUS025492,2024-03-13 20:18:56,Nồi cơm điện Cuckoo,Gia Dụng,1,648000,0.08,596160,TP.HCM,Q.7,Hoàn trả,1.6,
ORD000190,CUS001285,2024-03-17 01:26:55,Giày Nike Air Max,Thời Trang,1,419000,0.27,305870,Hà Nội,Ba Đình,Hoàn thành,1.7,
ORD000191,CUS009886,2024-03-03 12:57:00,Cáp sạc nhanh USB-C,Phụ Kiện,10,121000,0.15,1028500,TP.HCM,,Hoàn thành,0.6,3.0
ORD000192,CUS002847,2024-03-07 03:04:06,Túi xách Coach,Thời Trang,1,350000,0.08,322000,Hà Nội,,Đã hủy,1.8,3.0
ORD000193,CUS004060,2024-03-17 13:42:46,iPhone 15 Pro,Điện Tử,1,596000,0.19,482760,TP.HCM,,Hoàn thành,1.8,
ORD000194,CUS016793,2024-03-12 11:39:22,Bóng đá Mikasa,Thể Thao,1,515000,0.19,417150,Hà Nội,Đống Đa,Hoàn thành,1.5,
ORD000195,CUS017533,2024-03-09 22:12:27,Laptop Dell XPS 13,Điện Tử,6,1362000,0.06,7681680,TP.HCM,Q.1,Hoàn thành,1.2,
ORD000196,CUS001082,2024-03-03 01:18:12,iPad Pro 11,Điện Tử,1,665000,0.0,665000,Hà Nội,,Hoàn thành,2.1,
ORD000197,CUS019217,2024-03-09 09:40:23,Sữa Vinamilk 1L,FMCG,5,30000,0.32,102000,Hà Nội,Cầu Giấy,Hoàn thành,1.4,
ORD000198,CUS024234,2024-03-09 15:12:41,Vợt cầu lông Yonex,Thể Thao,8,795000,0.51,3116400,TP.HCM,,Hoàn thành,1.6,
ORD000199,CUS021194,2024-03-06 17:34:27,Giày Nike Air Max,Thời Trang,1,999000,0.0,999000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.6,3.0
ORD000200,CUS007486,2024-03-10 12:59:54,Đầm maxi hoa nhí,Thời Trang,1,403000,0.0,403000,Hà Nội,Hoàn Kiếm,Hoàn trả,1.8,
ORD000201,CUS025994,2024-03-14 20:46:32,Bóng đá Mikasa,Thể Thao,5,306000,0.06,1438200,Cần Thơ,Ninh Kiều,Hoàn thành,4.0,5.0
ORD000202,CUS020380,2024-03-04 04:28:54,Chuột không dây Logitech,Phụ Kiện,1,244000,0.25,183000,TP.HCM,,Hoàn thành,1.5,
ORD000203,CUS011625,2024-03-02 14:19:43,Sữa tắm Nivea,FMCG,1,86000,0.11,76540,TP.HCM,,Hoàn thành,1.5,
ORD000204,CUS023057,2024-03-25 11:13:07,Laptop Dell XPS 13,Điện Tử,1,925000,0.19,749250,TP.HCM,Q.Gò Vấp,Hoàn trả,1.0,1.0
ORD000205,CUS000192,2024-03-16 14:32:35,MacBook Air M2,Điện Tử,5,1877000,0.0,9385000,Hải Phòng,Ngô Quyền,Đã hủy,2.8,
ORD000206,CUS017948,2024-03-18 13:50:35,Váy công sở,Thời Trang,5,215000,0.0,1075000,TP.HCM,,Hoàn thành,1.8,4.0
ORD000207,CUS011443,2024-03-07 11:52:04,Apple Watch Series 9,Điện Tử,1,694000,0.19,562140,Hà Nội,,Hoàn thành,1.5,4.0
ORD000208,CUS006750,2024-03-01 00:41:44,Robot hút bụi Roomba,Gia Dụng,1,933000,0.08,858360,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.5,4.0
ORD000209,CUS012789,2024-03-24 02:09:55,MacBook Air M2,Điện Tử,1,1124000,0.25,843000,TP.HCM,Q.12,Hoàn trả,1.9,
ORD000210,CUS016105,2024-03-03 21:03:56,Sữa tắm Nivea,FMCG,6,95000,0.58,239400,Hà Nội,Đống Đa,Hoàn thành,1.4,
ORD000211,CUS009250,2024-03-23 06:49:56,Lò vi sóng Panasonic,Gia Dụng,1,1535000,0.12,1350800,Hà Nội,Ba Đình,Hoàn thành,1.9,5.0
ORD000212,CUS005638,2024-03-28 11:08:49,Sữa tắm Nivea,FMCG,2,26000,0.0,52000,TP.HCM,Q.1,Hoàn thành,1.1,
ORD000213,CUS001714,2024-03-03 09:11:02,Váy công sở,Thời Trang,5,358000,0.0,1790000,TP.HCM,Q.Gò Vấp,Hoàn thành,2.3,
ORD000214,CUS017555,2024-03-03 07:00:57,Vợt cầu lông Yonex,Thể Thao,1,1189000,0.09,1081990,Cần Thơ,,Hoàn thành,5.9,4.0
ORD000215,CUS018918,2024-03-01 06:04:56,Máy lọc không khí Xiaomi,Gia Dụng,8,524000,0.22,3269760,Hà Nội,,Hoàn trả,1.9,
ORD000216,CUS002051,2024-03-20 13:29:30,Máy xay sinh tố Vitamix,Gia Dụng,4,488000,0.14,1678720,TP.HCM,Q.Gò Vấp,Đã hủy,2.0,
ORD000217,CUS022964,2024-03-08 06:33:34,Máy ảnh Sony A7 IV,Điện Tử,6,274000,0.13,1430280,TP.HCM,Q.7,Hoàn thành,1.5,4.0
ORD000218,CUS006123,2024-03-22 22:11:33,Laptop Dell XPS 13,Điện Tử,1,1116000,0.2,892800,Đà Nẵng,,Hoàn thành,4.9,5.0
ORD000219,CUS017409,2024-03-15 20:56:26,Ốp lưng iPhone 15,Phụ Kiện,4,184000,0.35,478400,Hà Nội,Cầu Giấy,Hoàn thành,1.4,
ORD000220,CUS026168,2024-03-25 07:59:48,Đầm maxi hoa nhí,Thời Trang,1,495000,0.08,455400,TP.HCM,,Hoàn thành,2.0,
ORD000221,CUS016962,2024-03-28 14:09:47,Giày Nike Air Max,Thời Trang,10,188000,0.11,1673200,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,2.8,
ORD000222,CUS006230,2024-03-25 22:49:20,Nước giặt OMO 3.7kg,FMCG,1,65000,0.26,48100,TP.HCM,,Hoàn thành,1.1,
ORD000223,CUS003238,2024-03-10 22:36:19,Quạt điều hòa Casper,Gia Dụng,1,857000,0.0,857000,Hải Phòng,,Hoàn thành,5.1,
ORD000224,CUS023777,2024-03-19 08:47:59,Giá đỡ laptop,Phụ Kiện,4,134000,0.01,530640,TP.HCM,Q.Tân Bình,Hoàn thành,1.3,
ORD000225,CUS014346,2024-03-12 10:51:53,Áo khoác bomber,Thời Trang,1,181000,0.09,164710,TP.HCM,Q.Bình Thạnh,Hoàn trả,1.5,
ORD000226,CUS022565,2024-03-19 17:56:34,Hub USB-C 7 in 1,Phụ Kiện,1,136000,0.06,127840,TP.HCM,,Hoàn thành,0.8,5.0
ORD000227,CUS003915,2024-03-24 15:06:48,Samsung Galaxy S24,Điện Tử,8,644000,0.08,4739840,TP.HCM,Q.Tân Bình,Hoàn thành,1.6,5.0
ORD000228,CUS003240,2024-03-14 11:17:37,Sữa tắm Nivea,FMCG,1,21000,0.0,21000,TP.HCM,,Hoàn thành,1.1,4.0
ORD000229,CUS000088,2024-03-21 13:43:07,Máy xay sinh tố Vitamix,Gia Dụng,8,1129000,0.0,9032000,TP.HCM,,Hoàn thành,1.1,5.0
ORD000230,CUS025061,2024-03-02 01:25:25,Tai nghe Sony WH-1000XM5,Điện Tử,5,1142000,0.0,5710000,TP.HCM,,Hoàn thành,1.2,
ORD000231,CUS017166,2024-03-21 22:35:24,Laptop Dell XPS 13,Điện Tử,1,1498000,0.3,1048600,TP.HCM,,Hoàn thành,1.2,
ORD000232,CUS012135,2024-03-17 18:22:35,Nước mắm Phú Quốc 1L,FMCG,10,47000,0.0,470000,Cần Thơ,Bình Thuỷ,Hoàn thành,3.9,
ORD000233,CUS022210,2024-03-22 02:49:38,Cáp sạc nhanh USB-C,Phụ Kiện,10,189000,0.26,1398600,Hà Nội,Ba Đình,Hoàn thành,1.4,
ORD000234,CUS021181,2024-03-11 02:42:35,Nước mắm Phú Quốc 1L,FMCG,2,120000,0.28,172800,Hải Phòng,,Hoàn thành,2.9,4.0
ORD000235,CUS005509,2024-03-24 07:28:38,Giá đỡ laptop,Phụ Kiện,7,372000,0.0,2604000,Hà Nội,,Hoàn thành,1.8,
ORD000236,CUS012913,2024-03-14 23:43:08,Vợt cầu lông Yonex,Thể Thao,3,619000,0.0,1857000,TP.HCM,Q.12,Hoàn thành,1.2,5.0
ORD000237,CUS016580,2024-03-11 18:02:45,Mì Hảo Hảo thùng 30 gói,FMCG,10,82000,0.27,598600,TP.HCM,,Hoàn thành,1.5,
ORD000238,CUS000728,2024-03-19 22:29:44,Bóng đá Mikasa,Thể Thao,1,166000,0.03,161020,Hải Phòng,,Hoàn thành,5.0,3.0
ORD000239,CUS002462,2024-03-07 18:35:43,Máy ảnh Sony A7 IV,Điện Tử,10,985000,0.45,5417500,TP.HCM,Q.12,Đã hủy,1.2,
ORD000240,CUS027658,2024-03-18 18:07:58,Tai nghe Sony WH-1000XM5,Điện Tử,1,447000,0.39,272670,TP.HCM,,Hoàn thành,1.9,
ORD000241,CUS007742,2024-03-18 02:37:14,Xe đạp Giant ATX,Thể Thao,1,232000,0.09,211120,Hà Nội,Hoàng Mai,Hoàn thành,1.2,
ORD000242,CUS004291,2024-03-22 03:49:20,Thảm yoga Decathlon,Thể Thao,1,1228000,0.34,810480,Hà Nội,Cầu Giấy,Hoàn thành,1.8,
ORD000243,CUS015084,2024-03-05 13:17:53,Đầm maxi hoa nhí,Thời Trang,5,189000,0.03,916650,TP.HCM,Q.Gò Vấp,Hoàn trả,1.0,
ORD000244,CUS002846,2024-03-20 09:56:13,Dầu gội Dove 650ml,FMCG,1,16000,0.25,12000,TP.HCM,,Hoàn thành,1.6,5.0
ORD000245,CUS014334,2024-03-09 05:56:24,Bàn ủi hơi nước Philips,Gia Dụng,1,1222000,0.14,1050920,Đà Nẵng,Thanh Khê,Đã hủy,2.8,
ORD000246,CUS002125,2024-03-24 09:32:56,Xe đạp Giant ATX,Thể Thao,1,254000,0.0,254000,TP.HCM,,Hoàn thành,1.3,
ORD000247,CUS011261,2024-03-09 20:20:58,Bàn ủi hơi nước Philips,Gia Dụng,1,1189000,0.44,665840,Đà Nẵng,,Hoàn thành,3.4,4.0
ORD000248,CUS021555,2024-03-28 02:05:39,Dầu gội Dove 650ml,FMCG,5,32000,0.22,124800,Hà Nội,Hoàn Kiếm,Hoàn thành,1.6,
ORD000249,CUS000231,2024-03-04 18:13:22,Đầm maxi hoa nhí,Thời Trang,1,271000,0.51,132790,TP.HCM,,Hoàn thành,1.5,4.0
ORD000250,CUS005843,2024-03-11 15:15:44,Nước giặt OMO 3.7kg,FMCG,1,133000,0.17,110390,TP.HCM,Q.Tân Bình,Hoàn thành,1.6,5.0
ORD000251,CUS017832,2024-03-18 13:20:21,Nồi cơm điện Cuckoo,Gia Dụng,9,339000,0.35,1983150,TP.HCM,Q.Tân Bình,Đã hủy,1.7,
ORD000252,CUS002615,2024-03-15 06:30:40,Bóng đá Mikasa,Thể Thao,1,343000,0.0,343000,Đà Nẵng,Thanh Khê,Hoàn thành,3.8,
ORD000253,CUS004205,2024-03-06 15:02:44,Sữa Vinamilk 1L,FMCG,1,77000,0.0,77000,Hà Nội,Hoàn Kiếm,Hoàn thành,2.1,
ORD000254,CUS008288,2024-03-01 14:41:25,Váy công sở,Thời Trang,5,227000,0.0,1135000,TP.HCM,Q.Bình Thạnh,Đã hủy,1.0,4.0
ORD000255,CUS005154,2024-03-25 22:13:51,Váy công sở,Thời Trang,8,405000,0.04,3110400,TP.HCM,Q.7,Hoàn thành,1.4,4.0
ORD000256,CUS026645,2024-03-08 14:26:53,Nồi cơm điện Cuckoo,Gia Dụng,1,757000,0.19,613170,TP.HCM,,Hoàn thành,1.6,
ORD000257,CUS017309,2024-03-10 00:04:54,Găng tay boxing,Thể Thao,7,524000,0.2,2934400,Cần Thơ,,Hoàn thành,4.4,
ORD000258,CUS011242,2024-03-15 19:35:00,iPhone 15 Pro,Điện Tử,4,3171000,0.0,12684000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.6,4.0
ORD000259,CUS025909,2024-03-06 15:08:46,Máy ảnh Sony A7 IV,Điện Tử,5,5227000,0.13,22737450,TP.HCM,,Hoàn thành,1.5,
ORD000260,CUS018100,2024-03-11 02:01:47,Mì Hảo Hảo thùng 30 gói,FMCG,1,86000,0.1,77400,TP.HCM,Q.3,Hoàn thành,1.5,
ORD000261,CUS019112,2024-03-22 01:45:25,Máy ảnh Sony A7 IV,Điện Tử,10,983000,0.27,7175900,TP.HCM,Q.12,Hoàn trả,1.6,
ORD000262,CUS011276,2024-03-13 10:09:55,Vợt cầu lông Yonex,Thể Thao,6,495000,0.34,1960200,Đà Nẵng,Hải Châu,Hoàn trả,4.3,1.0
ORD000263,CUS011559,2024-03-28 22:49:20,Quần jeans Levi's 501,Thời Trang,5,304000,0.32,1033600,Hà Nội,,Hoàn thành,1.5,5.0
ORD000264,CUS010723,2024-03-15 01:39:40,Samsung Galaxy S24,Điện Tử,10,405000,0.1,3645000,Hà Nội,,Hoàn thành,1.5,
ORD000265,CUS023151,2024-03-22 08:36:44,Ốp lưng iPhone 15,Phụ Kiện,7,126000,0.0,882000,TP.HCM,Q.Tân Bình,Hoàn thành,1.3,
ORD000266,CUS024745,2024-03-24 19:18:42,Máy ảnh Sony A7 IV,Điện Tử,7,2010000,0.09,12803700,TP.HCM,Q.Tân Bình,Hoàn thành,1.7,4.0
ORD000267,CUS012135,2024-03-20 06:13:54,Túi xách Coach,Thời Trang,1,145000,0.02,142100,TP.HCM,,Hoàn thành,1.8,3.0
ORD000268,CUS004757,2024-03-02 08:25:00,Samsung Galaxy S24,Điện Tử,1,582000,0.39,355020,Đà Nẵng,Hải Châu,Hoàn thành,2.7,
ORD000269,CUS015105,2024-03-11 00:07:14,Samsung Galaxy S24,Điện Tử,5,741000,0.33,2482350,Hà Nội,Ba Đình,Hoàn thành,1.9,
ORD000270,CUS015912,2024-03-18 19:00:18,iPhone 15 Pro,Điện Tử,1,1313000,0.0,1313000,Đà Nẵng,Thanh Khê,Hoàn thành,4.1,
ORD000271,CUS013468,2024-03-24 00:16:03,Laptop Dell XPS 13,Điện Tử,8,4371000,0.08,32170560,TP.HCM,,Hoàn thành,1.5,
ORD000272,CUS025574,2024-03-17 18:42:55,"Smart TV Samsung 55""",Điện Tử,2,646000,0.06,1214480,TP.HCM,Q.12,Hoàn thành,1.9,
ORD000273,CUS022118,2024-03-24 23:15:57,Apple Watch Series 9,Điện Tử,3,1109000,0.33,2229090,TP.HCM,Q.7,Hoàn thành,1.9,4.0
ORD000274,CUS003112,2024-03-11 05:35:34,Sữa Vinamilk 1L,FMCG,1,65000,0.17,53950,TP.HCM,Q.Tân Bình,Hoàn thành,1.3,3.0
ORD000275,CUS011079,2024-03-21 18:40:01,Máy xay sinh tố Vitamix,Gia Dụng,9,626000,0.0,5634000,TP.HCM,,Hoàn thành,2.0,
ORD000276,CUS024023,2024-03-22 20:03:36,Giày Nike Air Max,Thời Trang,4,340000,0.16,1142400,Hà Nội,Long Biên,Hoàn trả,1.6,1.0
ORD000277,CUS011518,2024-03-04 22:34:09,Đầm maxi hoa nhí,Thời Trang,1,265000,0.2,212000,Hải Phòng,,Đã hủy,3.2,
ORD000278,CUS012633,2024-03-28 04:11:09,Mì Hảo Hảo thùng 30 gói,FMCG,10,300000,0.36,1920000,TP.HCM,,Hoàn thành,1.2,
ORD000279,CUS014767,2024-03-22 09:19:54,Dây kéo tập gym,Thể Thao,1,596000,0.15,506600,TP.HCM,Q.3,Hoàn thành,1.8,
ORD000280,CUS021672,2024-03-19 23:07:53,Găng tay boxing,Thể Thao,10,289000,0.07,2687700,TP.HCM,,Hoàn thành,1.5,3.0
ORD000281,CUS015605,2024-03-14 07:20:42,Máy ảnh Sony A7 IV,Điện Tử,1,2136000,0.16,1794240,TP.HCM,,Hoàn thành,0.8,
ORD000282,CUS013918,2024-03-19 13:21:31,Áo thun Uniqlo,Thời Trang,5,408000,0.0,2040000,TP.HCM,,Hoàn thành,2.1,4.0
ORD000283,CUS019395,2024-03-25 17:39:13,Quần jeans Levi's 501,Thời Trang,1,362000,0.21,285980,TP.HCM,,Hoàn thành,1.9,5.0
ORD000284,CUS008274,2024-03-07 13:18:49,Áo khoác bomber,Thời Trang,1,314000,0.12,276320,TP.HCM,,Hoàn trả,1.8,
ORD000285,CUS016452,2024-03-28 16:28:49,Mì Hảo Hảo thùng 30 gói,FMCG,1,56000,0.0,56000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.4,4.0
ORD000286,CUS005586,2024-03-25 11:09:53,Sữa tắm Nivea,FMCG,1,31000,0.15,26350,Đà Nẵng,,Hoàn thành,4.7,
ORD000287,CUS008994,2024-03-08 22:50:50,"Smart TV Samsung 55""",Điện Tử,10,385000,0.17,3195500,Đà Nẵng,Hải Châu,Hoàn thành,2.9,
ORD000288,CUS001400,2024-03-04 03:15:25,Giày Nike Air Max,Thời Trang,8,437000,0.24,2656960,TP.HCM,,Hoàn thành,1.0,
ORD000289,CUS003791,2024-03-12 05:06:39,Mì Hảo Hảo thùng 30 gói,FMCG,1,58000,0.0,58000,TP.HCM,Q.Tân Bình,Hoàn thành,1.5,
ORD000290,CUS023048,2024-03-22 09:49:23,MacBook Air M2,Điện Tử,1,1778000,0.49,906780,Cần Thơ,Ninh Kiều,Hoàn thành,3.9,
ORD000291,CUS004727,2024-03-20 13:38:56,Vợt cầu lông Yonex,Thể Thao,9,223000,0.19,1625670,TP.HCM,,Hoàn thành,1.5,
ORD000292,CUS020941,2024-03-26 17:48:11,MacBook Air M2,Điện Tử,1,543000,0.0,543000,TP.HCM,Q.7,Đã hủy,0.6,2.0
ORD000293,CUS019224,2024-03-18 14:06:57,Cáp sạc nhanh USB-C,Phụ Kiện,1,207000,0.05,196650,TP.HCM,Q.Tân Bình,Đã hủy,1.5,2.0
ORD000294,CUS010711,2024-03-21 09:57:40,Samsung Galaxy S24,Điện Tử,1,879000,0.48,457080,Cần Thơ,,Hoàn thành,2.3,
ORD000295,CUS009663,2024-03-26 17:04:24,Thảm yoga Decathlon,Thể Thao,6,635000,0.06,3581400,Cần Thơ,,Hoàn thành,4.3,4.0
ORD000296,CUS010142,2024-03-09 08:42:15,Hub USB-C 7 in 1,Phụ Kiện,3,133000,0.34,263340,Cần Thơ,Bình Thuỷ,Hoàn thành,2.3,
ORD000297,CUS011218,2024-03-18 23:13:31,"Balo laptop 15""",Phụ Kiện,1,401000,0.17,332830,Hà Nội,Hoàn Kiếm,Hoàn thành,2.0,4.0
ORD000298,CUS018091,2024-03-15 17:34:46,Xe đạp Giant ATX,Thể Thao,6,598000,0.3,2511600,Hà Nội,Long Biên,Hoàn thành,1.7,
ORD000299,CUS004032,2024-03-20 22:03:41,Bóng đá Mikasa,Thể Thao,9,486000,0.0,4374000,TP.HCM,,Hoàn thành,1.7,4.0
ORD000300,CUS022144,2024-03-25 20:11:38,Máy xay sinh tố Vitamix,Gia Dụng,2,1212000,0.52,1163520,TP.HCM,Q.12,Hoàn trả,1.5,1.0
ORD000301,CUS007517,2024-03-05 17:52:41,Thảm yoga Decathlon,Thể Thao,2,323000,0.0,646000,TP.HCM,Q.1,Hoàn thành,1.8,
ORD000302,CUS001937,2024-03-03 11:35:46,MacBook Air M2,Điện Tử,9,392000,0.12,3104640,TP.HCM,Q.1,Hoàn thành,1.9,4.0
ORD000303,CUS014094,2024-03-06 09:11:33,Nước giặt OMO 3.7kg,FMCG,7,81000,0.14,487620,TP.HCM,Q.12,Hoàn thành,0.9,4.0
ORD000304,CUS023254,2024-03-07 12:48:48,Nước mắm Phú Quốc 1L,FMCG,6,208000,0.0,1248000,Đà Nẵng,Hải Châu,Hoàn thành,2.5,
ORD000305,CUS022873,2024-03-03 09:02:03,Giày chạy bộ Adidas Ultraboost,Thể Thao,1,96000,0.0,96000,Hải Phòng,,Hoàn thành,4.7,
ORD000306,CUS004628,2024-03-06 14:33:47,Sữa Vinamilk 1L,FMCG,8,86000,0.12,605440,TP.HCM,Q.Tân Bình,Hoàn thành,1.3,
ORD000307,CUS010762,2024-03-28 16:13:35,Quần jeans Levi's 501,Thời Trang,8,139000,0.0,1112000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.4,
ORD000308,CUS004481,2024-03-18 08:38:33,Robot hút bụi Roomba,Gia Dụng,1,740000,0.0,740000,Hà Nội,Long Biên,Hoàn trả,1.7,
ORD000309,CUS023762,2024-03-13 08:54:09,Áo thun Uniqlo,Thời Trang,1,367000,0.0,367000,TP.HCM,Q.1,Hoàn trả,2.0,3.0
ORD000310,CUS020911,2024-03-04 14:25:00,"Smart TV Samsung 55""",Điện Tử,1,1644000,0.57,706920,TP.HCM,Q.12,Hoàn thành,1.8,
ORD000311,CUS008529,2024-03-18 17:55:16,Dầu ăn Simply 5L,FMCG,1,74000,0.23,56980,Hà Nội,,Hoàn thành,2.0,
ORD000312,CUS025825,2024-03-08 02:30:12,Nước mắm Phú Quốc 1L,FMCG,1,148000,0.07,137640,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.6,
ORD000313,CUS002945,2024-03-21 22:24:05,Đầm maxi hoa nhí,Thời Trang,1,705000,0.17,585150,Hà Nội,,Hoàn thành,1.2,3.0
ORD000314,CUS012749,2024-03-24 22:56:44,Giày Nike Air Max,Thời Trang,1,311000,0.11,276790,TP.HCM,Q.Bình Thạnh,Hoàn trả,1.8,
ORD000315,CUS007225,2024-03-10 14:37:53,Sandal Birkenstock,Thời Trang,5,675000,0.06,3172500,TP.HCM,Q.Tân Bình,Hoàn thành,0.7,
ORD000316,CUS014375,2024-03-18 16:14:41,Giày Nike Air Max,Thời Trang,1,290000,0.0,290000,TP.HCM,Q.3,Hoàn thành,2.0,4.0
ORD000317,CUS007981,2024-03-26 15:46:34,Váy công sở,Thời Trang,1,262000,0.44,146720,Hải Phòng,,Hoàn thành,3.6,
ORD000318,CUS007410,2024-03-15 20:21:19,Bàn ủi hơi nước Philips,Gia Dụng,1,364000,0.0,364000,Hà Nội,,Hoàn thành,1.8,5.0
ORD000319,CUS006793,2024-03-06 16:20:25,Giày Nike Air Max,Thời Trang,1,769000,0.34,507540,TP.HCM,Q.1,Hoàn thành,1.4,5.0
ORD000320,CUS007863,2024-03-03 18:25:01,Bàn phím cơ Keychron K2,Phụ Kiện,1,109000,0.0,109000,TP.HCM,,Hoàn thành,0.9,5.0
ORD000321,CUS016431,2024-03-08 14:43:07,Cáp sạc nhanh USB-C,Phụ Kiện,7,30000,0.02,205800,TP.HCM,Q.1,Hoàn thành,1.7,
ORD000322,CUS012742,2024-03-05 08:07:50,Nước giặt OMO 3.7kg,FMCG,1,90000,0.15,76500,Hà Nội,,Hoàn thành,1.7,4.0
ORD000323,CUS021087,2024-03-14 12:18:57,Đầm maxi hoa nhí,Thời Trang,1,270000,0.0,270000,Hà Nội,Long Biên,Hoàn trả,1.2,
ORD000324,CUS012578,2024-03-04 03:33:36,Nước mắm Phú Quốc 1L,FMCG,6,54000,0.0,324000,TP.HCM,,Hoàn thành,1.8,
ORD000325,CUS014191,2024-03-02 19:19:52,Giày chạy bộ Adidas Ultraboost,Thể Thao,3,330000,0.0,990000,Hà Nội,,Hoàn thành,1.6,3.0
ORD000326,CUS000658,2024-03-06 06:55:14,Robot hút bụi Roomba,Gia Dụng,1,613000,0.0,613000,TP.HCM,Q.7,Hoàn thành,1.3,
ORD000327,CUS010066,2024-03-04 02:06:50,Bóng đá Mikasa,Thể Thao,1,1952000,0.12,1717760,Hà Nội,Cầu Giấy,Hoàn trả,1.7,
ORD000328,CUS001446,2024-03-07 17:12:06,Nước giặt OMO 3.7kg,FMCG,8,176000,0.0,1408000,Hà Nội,,Hoàn thành,1.5,
ORD000329,CUS008078,2024-03-20 17:02:31,Máy xay sinh tố Vitamix,Gia Dụng,1,1141000,0.0,1141000,Hà Nội,,Hoàn thành,1.3,5.0
ORD000330,CUS013944,2024-03-13 17:33:25,Túi xách Coach,Thời Trang,1,405000,0.08,372600,TP.HCM,Q.3,Hoàn trả,1.6,1.0
