customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,city,rfm_segment,churn_risk
CUS004035,2022-05-04,2024-02-26,16,1703386,106462,TP.HCM,Loyal,0.331
CUS025619,2021-08-12,2022-07-10,2,41209,20604,Hà Nội,Lost,0.749
CUS013506,2021-08-28,2023-07-04,5,554013,110803,TP.HCM,Hibernating,0.557
CUS018595,2021-11-01,2022-10-17,2,93044,46522,TP.HCM,Lost,0.874
CUS007257,2023-04-11,2024-02-08,6,462950,77158,TP.HCM,Potential Loyalists,0.291
CUS009775,2021-09-30,2023-07-16,1,275101,275101,TP.HCM,Hibernating,0.688
CUS003452,2021-12-30,2024-03-13,15,776659,51777,TP.HCM,Loyal,0.203
CUS009626,2022-07-09,2023-10-17,2,413774,206887,Hà Nội,Hibernating,0.702
CUS012390,2021-11-06,2023-10-14,1,341281,341281,Cần Thơ,Hibernating,0.672
CUS026357,2021-03-03,2023-03-15,1,149795,149795,Đà Nẵng,Lost,0.649
CUS010190,2023-03-05,2023-11-17,6,121363,20227,Hà Nội,Hibernating,0.68
CUS018847,2021-05-25,2023-01-01,1,52176,52176,TP.HCM,Lost,0.99
CUS003456,2021-11-06,2024-02-23,12,1150186,95849,TP.HCM,Loyal,0.252
CUS021123,2021-04-12,2022-08-15,2,140530,70265,Đà Nẵng,Lost,0.875
CUS027683,2019-07-10,2022-09-02,2,76189,38094,TP.HCM,Lost,0.864
CUS003422,2023-01-13,2024-03-17,13,2351236,180864,TP.HCM,Loyal,0.167
CUS015166,2021-01-01,2022-05-26,1,66362,66362,Cần Thơ,Lost,0.588
CUS024656,2021-11-06,2022-09-21,2,204166,102083,TP.HCM,Lost,0.924
CUS000346,2023-01-03,2024-03-16,22,1595679,72531,TP.HCM,Champions,0.221
CUS019242,2021-09-08,2022-11-18,1,20968,20968,Hà Nội,Lost,0.942
CUS026058,2021-10-05,2023-01-21,3,53395,17798,Hà Nội,Lost,0.956
CUS026030,2021-01-06,2022-11-30,1,93140,93140,Đà Nẵng,Lost,0.712
CUS009871,2021-09-20,2023-07-23,4,575375,143844,Hà Nội,Hibernating,0.617
CUS016713,2019-07-14,2022-12-30,1,76842,76842,TP.HCM,Lost,0.99
CUS016873,2020-01-18,2023-03-01,2,114038,57019,TP.HCM,Lost,0.924
CUS009521,2022-01-13,2023-09-18,4,670413,167603,Đà Nẵng,Hibernating,0.559
CUS026831,2021-07-14,2022-07-11,2,34068,17034,Hà Nội,Lost,0.876
CUS004085,2022-11-27,2024-02-23,19,1311778,69041,Hà Nội,Loyal,0.261
CUS027172,2020-01-05,2022-07-19,1,131171,131171,TP.HCM,Lost,0.936
CUS009531,2021-06-04,2023-11-22,2,477370,238685,TP.HCM,Hibernating,0.968
CUS014488,2022-03-15,2022-10-24,1,60702,60702,Hà Nội,Lost,0.893
CUS012217,2021-06-20,2023-08-21,6,271490,45248,TP.HCM,Hibernating,0.601
CUS002944,2022-07-23,2024-02-18,16,978219,61139,TP.HCM,Loyal,0.344
CUS016696,2021-10-15,2023-02-05,1,86026,86026,TP.HCM,Lost,0.794
CUS002820,2021-08-22,2024-02-23,1,963286,963286,TP.HCM,Loyal,0.408
CUS003273,2021-12-13,2024-03-09,7,339382,48483,TP.HCM,Loyal,0.302
CUS021851,2019-04-01,2022-05-23,1,29298,29298,Hà Nội,Lost,0.752
CUS015246,2021-12-25,2023-02-09,3,31203,10401,TP.HCM,Lost,0.915
CUS004731,2023-08-16,2024-02-14,5,641146,128229,Đà Nẵng,Potential Loyalists,0.202
CUS015542,2021-01-10,2022-11-30,1,65714,65714,TP.HCM,Lost,0.779
CUS002798,2021-07-07,2024-03-14,10,261955,26196,TP.HCM,Loyal,0.379
CUS018276,2021-01-06,2022-05-13,2,41519,20760,Hà Nội,Lost,0.748
CUS013877,2022-02-21,2023-04-16,3,322392,107464,Cần Thơ,Hibernating,0.463
CUS017389,2020-01-24,2022-11-27,1,44877,44877,TP.HCM,Lost,0.788
CUS010354,2021-04-10,2023-11-06,1,566160,566160,TP.HCM,Hibernating,0.962
CUS009677,2022-01-10,2023-08-03,1,94311,94311,TP.HCM,Hibernating,0.499
CUS002773,2022-12-12,2024-02-15,12,850130,70844,TP.HCM,Loyal,0.375
CUS014463,2019-12-25,2022-07-16,1,54115,54115,Hà Nội,Lost,0.706
CUS022516,2022-02-02,2022-05-07,1,32292,32292,Hà Nội,Lost,0.791
CUS003644,2022-05-19,2024-03-06,11,1404921,127720,TP.HCM,Loyal,0.509
CUS024080,2021-10-29,2022-08-16,2,52493,26246,TP.HCM,Lost,0.757
CUS005611,2023-04-14,2024-02-27,3,286247,95416,Đà Nẵng,Potential Loyalists,0.302
CUS026689,2021-10-08,2022-10-11,1,106752,106752,Hà Nội,Lost,0.832
CUS017211,2019-05-15,2023-03-01,1,80642,80642,TP.HCM,Lost,0.954
CUS025264,2020-02-04,2022-11-27,3,39228,13076,Hà Nội,Lost,0.603
CUS002389,2023-03-03,2024-02-22,12,837086,69757,TP.HCM,Loyal,0.258
CUS010139,2022-03-03,2023-11-16,2,412334,206167,TP.HCM,Hibernating,0.7
CUS007739,2023-02-11,2024-01-04,4,535058,133764,Hà Nội,At Risk,0.785
CUS006509,2023-07-11,2024-02-07,8,730012,91252,TP.HCM,Potential Loyalists,0.295
CUS008828,2023-07-10,2023-12-22,7,2746613,392373,Đà Nẵng,At Risk,0.547
CUS011075,2022-09-01,2023-06-07,4,169391,42348,TP.HCM,Hibernating,0.644
CUS017185,2019-07-30,2022-08-18,5,156112,31222,Hà Nội,Lost,0.719
CUS026479,2021-05-04,2023-01-27,1,74302,74302,Hà Nội,Lost,0.737
CUS002477,2022-06-05,2024-03-01,7,317549,45364,TP.HCM,Loyal,0.31
CUS004059,2021-12-27,2024-02-28,12,1008297,84025,TP.HCM,Loyal,0.232
CUS018103,2020-10-25,2022-05-15,1,182219,182219,Hà Nội,Lost,0.843
CUS000734,2023-08-19,2024-03-23,12,3277177,273098,TP.HCM,Champions,0.224
CUS025181,2020-03-27,2022-05-20,1,74826,74826,TP.HCM,Lost,0.694
CUS012977,2021-04-09,2023-09-11,2,328991,164496,Hà Nội,Hibernating,0.594
CUS011007,2021-07-26,2023-09-22,4,330072,82518,Hà Nội,Hibernating,0.598
CUS008770,2023-01-01,2023-12-02,6,1204098,200683,TP.HCM,At Risk,0.709
CUS024754,2021-05-22,2022-09-19,3,83248,27749,TP.HCM,Lost,0.876
CUS025316,2021-02-06,2022-11-15,2,36823,18412,TP.HCM,Lost,0.99
CUS005340,2023-04-25,2024-03-05,2,579342,289671,Cần Thơ,Potential Loyalists,0.098
CUS025147,2019-04-01,2022-07-13,2,77997,38998,Hà Nội,Lost,0.878
CUS015404,2019-07-01,2022-12-03,1,60435,60435,TP.HCM,Lost,0.925
CUS014777,2021-01-18,2022-04-07,1,42441,42441,Hà Nội,Lost,0.833
CUS003283,2022-06-06,2024-03-17,19,1213759,63882,Đà Nẵng,Loyal,0.262
CUS019671,2020-02-26,2022-06-26,2,77391,38696,Hà Nội,Lost,0.739
CUS003170,2021-11-16,2024-03-05,8,1226166,153271,Đà Nẵng,Loyal,0.244
CUS010386,2022-08-05,2023-09-10,4,165107,41277,Hải Phòng,Hibernating,0.689
CUS020354,2021-10-15,2023-01-16,1,37291,37291,TP.HCM,Lost,0.645
CUS014376,2019-08-30,2022-06-24,3,51781,17260,TP.HCM,Lost,0.894
CUS021483,2019-11-04,2022-10-04,3,164237,54746,Đà Nẵng,Lost,0.82
CUS020366,2019-12-09,2022-08-21,3,109211,36404,TP.HCM,Lost,0.636
CUS016197,2020-10-18,2022-08-13,1,49441,49441,Hà Nội,Lost,0.696
CUS001110,2022-08-30,2024-03-22,19,2078269,109383,TP.HCM,Champions,0.111
CUS005200,2023-06-15,2024-02-02,8,250224,31278,TP.HCM,Potential Loyalists,0.46
CUS024402,2021-05-19,2022-04-17,3,40244,13415,TP.HCM,Lost,0.785
CUS010232,2022-11-08,2023-08-22,2,276165,138082,TP.HCM,Hibernating,0.72
CUS011840,2021-08-08,2023-04-04,5,512287,102457,TP.HCM,Hibernating,0.837
CUS012028,2022-10-15,2023-06-10,1,276425,276425,Hải Phòng,Hibernating,0.734
CUS008050,2023-07-28,2023-12-19,4,1043538,260884,Hà Nội,At Risk,0.486
CUS025703,2021-03-24,2022-06-03,1,33948,33948,TP.HCM,Lost,0.62
CUS024220,2019-03-31,2022-04-07,3,33325,11108,TP.HCM,Lost,0.725
CUS017980,2021-01-30,2022-09-29,2,83791,41896,Hà Nội,Lost,0.939
CUS027484,2021-07-30,2023-03-21,2,33502,16751,TP.HCM,Lost,0.775
CUS004187,2023-06-12,2024-02-26,6,739606,123268,Hà Nội,Potential Loyalists,0.211
CUS017611,2019-04-19,2022-09-23,1,100548,100548,TP.HCM,Lost,0.78
CUS006391,2023-04-24,2024-02-12,2,1359008,679504,TP.HCM,Potential Loyalists,0.342
CUS015646,2021-03-03,2023-03-13,1,177517,177517,TP.HCM,Lost,0.829
CUS007791,2022-06-21,2023-12-18,3,753514,251171,Hà Nội,At Risk,0.427
CUS022571,2020-11-02,2022-12-01,1,59211,59211,TP.HCM,Lost,0.837
CUS025860,2022-02-27,2023-01-02,2,47973,23986,TP.HCM,Lost,0.818
CUS000627,2023-06-03,2024-03-24,19,905167,47640,Hà Nội,Champions,0.131
CUS003595,2022-09-14,2024-03-02,14,617079,44077,TP.HCM,Loyal,0.186
CUS007169,2023-05-29,2024-02-12,7,1290601,184372,TP.HCM,Potential Loyalists,0.446
CUS016681,2021-11-09,2022-11-26,1,39617,39617,Hà Nội,Lost,0.756
CUS018638,2022-01-29,2023-01-09,2,28884,14442,Hà Nội,Lost,0.792
CUS015809,2021-08-16,2022-06-14,1,77415,77415,Hà Nội,Lost,0.741
CUS015895,2019-11-08,2022-11-17,1,66352,66352,TP.HCM,Lost,0.756
CUS015835,2021-04-09,2023-01-04,2,58939,29470,Đà Nẵng,Lost,0.542
CUS014858,2019-05-26,2022-10-16,2,54507,27254,Cần Thơ,Lost,0.636
CUS024902,2020-05-04,2022-05-22,1,137313,137313,TP.HCM,Lost,0.972
CUS017996,2020-10-02,2022-09-29,1,55214,55214,Hà Nội,Lost,0.682
CUS019487,2020-09-05,2023-02-27,2,85759,42880,TP.HCM,Lost,0.749
CUS016792,2020-05-28,2023-02-05,1,80885,80885,Đà Nẵng,Lost,0.645
CUS015625,2021-06-30,2023-03-28,1,91757,91757,TP.HCM,Lost,0.945
CUS010388,2022-03-29,2023-09-11,3,506787,168929,Hà Nội,Hibernating,0.349
CUS023786,2021-10-20,2022-10-19,1,76570,76570,TP.HCM,Lost,0.838
CUS023690,2019-07-05,2023-03-04,2,183585,91792,TP.HCM,Lost,0.99
CUS013979,2022-12-26,2023-07-01,6,450536,75089,TP.HCM,Hibernating,0.68
CUS025085,2021-12-27,2022-05-06,1,134686,134686,Hà Nội,Lost,0.812
CUS007887,2022-04-17,2023-12-29,4,884282,221070,TP.HCM,At Risk,0.664
CUS026533,2020-06-26,2022-11-20,1,61231,61231,TP.HCM,Lost,0.927
CUS014096,2021-05-12,2022-07-08,3,84048,28016,Đà Nẵng,Lost,0.715
CUS004844,2023-10-16,2024-02-20,3,1129374,376458,Hà Nội,Potential Loyalists,0.409
CUS027166,2021-06-06,2022-05-07,3,228140,76047,TP.HCM,Lost,0.759
CUS007221,2023-07-30,2024-02-18,6,731274,121879,TP.HCM,Potential Loyalists,0.477
CUS027052,2020-10-17,2022-08-13,2,242690,121345,TP.HCM,Lost,0.747
CUS013543,2021-11-27,2023-11-24,1,613215,613215,Hà Nội,Hibernating,0.614
CUS020304,2019-08-22,2022-04-21,2,87118,43559,TP.HCM,Lost,0.852
CUS019973,2019-11-09,2022-12-19,3,62913,20971,TP.HCM,Lost,0.982
CUS002497,2021-09-21,2024-03-04,6,2382372,397062,TP.HCM,Loyal,0.327
CUS021824,2019-06-13,2022-12-07,1,23341,23341,Hà Nội,Lost,0.772
CUS003708,2022-12-27,2024-03-01,12,1368698,114058,TP.HCM,Loyal,0.274
CUS012407,2021-10-02,2023-04-23,1,476458,476458,Cần Thơ,Hibernating,0.532
CUS025715,2022-03-19,2023-03-10,1,66040,66040,TP.HCM,Lost,0.974
CUS000047,2022-08-10,2024-03-19,23,2773247,120576,Hà Nội,Champions,0.147
CUS009184,2022-07-21,2023-05-27,3,178225,59408,Hà Nội,Hibernating,0.84
CUS017915,2020-07-11,2023-01-04,3,21012,7004,TP.HCM,Lost,0.79
CUS003054,2022-04-20,2024-02-17,8,1562911,195364,TP.HCM,Loyal,0.252
CUS006558,2023-09-25,2024-02-29,3,403675,134558,Hà Nội,Potential Loyalists,0.29
CUS022976,2019-06-24,2023-01-15,1,50910,50910,Hà Nội,Lost,0.852
CUS007555,2022-08-09,2024-01-26,6,889915,148319,TP.HCM,At Risk,0.365
CUS017146,2019-09-07,2022-12-31,2,61002,30501,Cần Thơ,Lost,0.703
CUS024565,2021-01-22,2023-02-01,1,40323,40323,Hà Nội,Lost,0.577
CUS011783,2022-07-04,2023-07-20,3,247546,82515,TP.HCM,Hibernating,0.778
CUS023116,2019-09-27,2022-09-30,1,31289,31289,TP.HCM,Lost,0.798
CUS015064,2021-11-06,2022-11-30,1,79837,79837,TP.HCM,Lost,0.731
CUS016814,2020-07-29,2022-06-04,1,90958,90958,TP.HCM,Lost,0.971
CUS002623,2023-03-17,2024-02-29,23,1063567,46242,TP.HCM,Loyal,0.207
CUS005713,2023-07-15,2024-01-29,7,754246,107749,TP.HCM,Potential Loyalists,0.282
CUS019821,2021-08-08,2022-08-26,2,28766,14383,Hà Nội,Lost,0.804
CUS000517,2022-06-05,2024-03-16,17,1664793,97929,TP.HCM,Champions,0.131
CUS002130,2022-10-10,2024-02-17,13,1129989,86922,TP.HCM,Loyal,0.218
CUS019603,2020-12-11,2023-01-04,3,26533,8844,Hà Nội,Lost,0.749
CUS014077,2020-09-05,2022-11-28,1,33398,33398,TP.HCM,Lost,0.684
CUS019243,2020-10-17,2022-11-10,2,65751,32876,TP.HCM,Lost,0.855
CUS004690,2023-05-27,2024-03-02,3,504333,168111,TP.HCM,Potential Loyalists,0.5
CUS017660,2020-05-11,2022-06-06,1,77676,77676,Hải Phòng,Lost,0.619
CUS008011,2023-08-03,2023-12-16,4,436851,109213,TP.HCM,At Risk,0.779
CUS014710,2020-11-01,2022-09-10,1,54269,54269,TP.HCM,Lost,0.767
CUS018856,2019-11-13,2022-04-07,2,54874,27437,Hà Nội,Lost,0.855
CUS020024,2019-07-06,2023-02-18,1,162840,162840,TP.HCM,Lost,0.695
CUS022118,2021-10-11,2022-11-12,4,224270,56068,TP.HCM,Lost,0.807
CUS008247,2022-12-03,2023-12-24,7,532320,76046,TP.HCM,At Risk,0.43
CUS026649,2019-09-11,2022-05-18,1,103062,103062,TP.HCM,Lost,0.794
CUS016799,2019-09-28,2022-07-17,3,88553,29518,Hà Nội,Lost,0.809
CUS009393,2023-01-27,2023-11-12,3,88865,29622,TP.HCM,Hibernating,0.777
CUS024644,2020-02-22,2023-03-22,3,65399,21800,TP.HCM,Lost,0.802
CUS026965,2020-03-05,2022-12-21,2,77193,38596,TP.HCM,Lost,0.799
CUS018488,2021-06-04,2022-04-25,2,38484,19242,Đà Nẵng,Lost,0.822
CUS019369,2021-01-09,2022-09-11,2,73585,36792,TP.HCM,Lost,0.945
CUS001924,2022-12-31,2024-03-08,13,2674670,205744,Hà Nội,Loyal,0.15
CUS015981,2022-03-10,2022-08-09,2,45138,22569,TP.HCM,Lost,0.864
CUS027751,2021-09-24,2023-03-04,2,101930,50965,TP.HCM,Lost,0.977
CUS005666,2023-12-26,2024-02-21,5,1603304,320661,TP.HCM,Potential Loyalists,0.55
CUS012321,2023-02-20,2023-04-13,1,729204,729204,TP.HCM,Hibernating,0.808
CUS024452,2022-01-29,2023-02-18,4,62264,15566,TP.HCM,Lost,0.745
CUS000007,2023-05-03,2024-03-22,11,2539042,230822,TP.HCM,Champions,0.212
CUS011989,2021-04-15,2023-09-01,4,760228,190057,Hà Nội,Hibernating,0.707
CUS011035,2021-09-19,2023-04-18,2,257057,128528,Đà Nẵng,Hibernating,0.767
CUS025306,2022-01-30,2022-08-11,1,74331,74331,Hà Nội,Lost,0.892
CUS025273,2021-03-31,2022-06-09,2,79095,39548,Hà Nội,Lost,0.697
CUS014658,2021-03-14,2022-04-30,2,39409,19704,TP.HCM,Lost,0.744
CUS027242,2019-08-14,2023-02-14,2,79974,39987,Hải Phòng,Lost,0.852
CUS015878,2019-07-18,2022-04-20,2,68906,34453,Hà Nội,Lost,0.802
CUS000100,2022-11-15,2024-03-15,16,4521806,282613,Hà Nội,Champions,0.168
CUS009562,2021-06-09,2023-07-22,3,349856,116619,TP.HCM,Hibernating,0.682
CUS009723,2021-07-02,2023-04-24,5,348580,69716,TP.HCM,Hibernating,0.737
CUS021680,2019-09-24,2023-03-12,1,74275,74275,TP.HCM,Lost,0.676
CUS005227,2023-08-15,2024-03-10,6,179200,29867,TP.HCM,Potential Loyalists,0.361
CUS008166,2022-10-04,2023-12-06,6,479620,79937,Hà Nội,At Risk,0.478
CUS016070,2021-07-02,2022-04-14,1,64381,64381,Hà Nội,Lost,0.768
CUS016218,2021-05-04,2023-02-14,1,43658,43658,TP.HCM,Lost,0.942
CUS015474,2020-07-28,2022-06-13,2,27930,13965,Hải Phòng,Lost,0.732
CUS000853,2023-01-12,2024-03-15,17,2836574,166857,Hà Nội,Champions,0.191
CUS005688,2023-07-29,2024-02-27,1,827267,827267,Hải Phòng,Potential Loyalists,0.14
CUS003875,2023-03-25,2024-02-16,12,2126909,177242,Đà Nẵng,Loyal,0.215
CUS016764,2020-01-27,2023-01-27,2,61835,30918,Hà Nội,Lost,0.817
CUS023219,2021-04-25,2023-02-20,3,94770,31590,Hải Phòng,Lost,0.696
CUS008545,2023-02-22,2024-01-11,5,333151,66630,Hà Nội,At Risk,0.555
CUS018913,2021-09-05,2022-07-22,1,73574,73574,TP.HCM,Lost,0.851
CUS016700,2022-01-23,2022-05-02,2,96462,48231,TP.HCM,Lost,0.898
CUS022134,2020-10-16,2022-09-06,1,64136,64136,Hà Nội,Lost,0.869
CUS015086,2021-02-28,2022-11-21,1,56916,56916,TP.HCM,Lost,0.99
CUS011008,2022-11-10,2023-09-11,3,377770,125923,TP.HCM,Hibernating,0.823
CUS005552,2023-08-01,2024-03-07,5,553681,110736,Hà Nội,Potential Loyalists,0.29
CUS010095,2022-05-09,2023-07-24,1,259699,259699,TP.HCM,Hibernating,0.763
CUS010399,2022-06-29,2023-10-30,3,206324,68775,Hà Nội,Hibernating,0.731
CUS020664,2021-02-02,2022-12-17,1,58600,58600,Hà Nội,Lost,0.746
CUS002409,2022-08-27,2024-02-18,7,317545,45364,TP.HCM,Loyal,0.327
CUS019395,2020-09-25,2022-09-18,2,45816,22908,TP.HCM,Lost,0.764
CUS018090,2019-06-19,2022-04-03,3,88262,29421,TP.HCM,Lost,0.948
CUS005039,2023-09-10,2024-02-08,4,559687,139922,TP.HCM,Potential Loyalists,0.571
CUS023612,2020-02-02,2023-03-02,1,66996,66996,TP.HCM,Lost,0.931
CUS019014,2019-09-13,2022-11-21,2,105641,52820,TP.HCM,Lost,0.684
CUS020222,2021-04-17,2022-11-22,1,102269,102269,Hà Nội,Lost,0.875
CUS018728,2019-04-21,2022-04-11,1,17089,17089,TP.HCM,Lost,0.921
CUS015163,2020-04-16,2022-04-22,2,42064,21032,TP.HCM,Lost,0.863
CUS009740,2022-11-26,2023-05-04,2,295603,147802,TP.HCM,Hibernating,0.649
CUS008375,2023-02-02,2024-01-15,6,1144511,190752,TP.HCM,At Risk,0.461
CUS024645,2020-02-21,2022-10-09,1,45228,45228,Hà Nội,Lost,0.99
CUS020559,2021-02-01,2023-02-18,2,93676,46838,Hải Phòng,Lost,0.687
CUS017386,2019-04-05,2023-03-03,2,53795,26898,TP.HCM,Lost,0.733
CUS011005,2021-12-28,2023-10-07,2,538802,269401,TP.HCM,Hibernating,0.867
CUS010978,2021-06-24,2023-06-24,4,484763,121191,TP.HCM,Hibernating,0.465
CUS020088,2021-03-21,2022-06-03,1,38611,38611,Hà Nội,Lost,0.746
CUS019563,2019-12-29,2022-12-25,1,76209,76209,TP.HCM,Lost,0.811
CUS018739,2022-01-01,2022-04-30,2,98024,49012,Đà Nẵng,Lost,0.719
CUS010803,2021-05-08,2023-06-28,2,472339,236170,TP.HCM,Hibernating,0.539
CUS026018,2021-05-06,2022-07-17,1,128220,128220,TP.HCM,Lost,0.924
CUS022714,2019-06-25,2022-11-04,1,11027,11027,TP.HCM,Lost,0.769
CUS012059,2022-11-17,2023-05-28,1,809295,809295,TP.HCM,Hibernating,0.81
CUS009234,2022-12-17,2023-04-28,1,90916,90916,TP.HCM,Hibernating,0.83
CUS022601,2021-08-18,2022-09-17,1,97412,97412,Hà Nội,Lost,0.843
CUS020460,2021-11-19,2022-08-15,3,146864,48955,Đà Nẵng,Lost,0.67
CUS019566,2021-10-13,2022-07-18,2,43380,21690,TP.HCM,Lost,0.99
CUS007580,2023-01-06,2024-01-17,4,341533,85383,TP.HCM,At Risk,0.566
CUS025285,2019-08-19,2022-05-19,2,38257,19128,TP.HCM,Lost,0.901
CUS024543,2021-06-15,2022-10-10,2,24273,12136,Hà Nội,Lost,0.884
CUS000844,2022-04-16,2024-03-16,16,5319476,332467,TP.HCM,Champions,0.277
CUS022528,2021-08-12,2022-09-05,1,24540,24540,TP.HCM,Lost,0.775
CUS021233,2021-04-21,2022-09-16,2,55889,27944,Hà Nội,Lost,0.816
CUS003493,2022-02-13,2024-03-10,7,866182,123740,Cần Thơ,Loyal,0.099
CUS005226,2023-07-05,2024-02-24,1,439440,439440,Đà Nẵng,Potential Loyalists,0.358
CUS009683,2023-01-11,2023-04-04,3,327288,109096,TP.HCM,Hibernating,0.686
CUS010970,2021-08-31,2023-10-10,1,506849,506849,TP.HCM,Hibernating,0.798
CUS014798,2019-11-19,2022-12-12,2,57899,28950,Hà Nội,Lost,0.871
CUS013151,2022-10-06,2023-09-12,1,1046032,1046032,TP.HCM,Hibernating,0.736
CUS010644,2021-12-20,2023-05-23,1,211409,211409,TP.HCM,Hibernating,0.694
CUS012830,2023-02-14,2023-09-06,3,485527,161842,TP.HCM,Hibernating,0.808
CUS024326,2019-05-01,2023-01-19,1,47213,47213,Hà Nội,Lost,0.99
CUS016753,2019-12-06,2023-01-14,3,54290,18097,TP.HCM,Lost,0.781
CUS025813,2019-10-06,2022-07-29,1,74430,74430,TP.HCM,Lost,0.905
CUS009812,2022-04-21,2023-05-16,4,134188,33547,Hải Phòng,Hibernating,0.406
CUS008514,2023-07-12,2023-12-18,1,590063,590063,TP.HCM,At Risk,0.706
CUS020814,2021-04-29,2022-10-19,2,37244,18622,Hà Nội,Lost,0.836
CUS004973,2023-11-26,2024-03-14,7,1231694,175956,Hà Nội,Potential Loyalists,0.375
CUS022983,2021-10-21,2023-03-28,2,193176,96588,TP.HCM,Lost,0.845
CUS019959,2022-02-19,2023-02-02,2,42221,21110,Cần Thơ,Lost,0.789
CUS007540,2022-06-11,2024-01-22,3,405305,135102,TP.HCM,At Risk,0.646
CUS018143,2021-09-04,2022-11-25,2,77440,38720,TP.HCM,Lost,0.822
CUS013798,2022-08-20,2023-05-10,3,320137,106712,Hà Nội,Hibernating,0.85
CUS017822,2020-08-23,2022-08-14,2,26048,13024,TP.HCM,Lost,0.916
CUS021987,2022-02-21,2022-08-18,1,67850,67850,Hà Nội,Lost,0.99
CUS006443,2024-01-02,2024-02-15,7,1169995,167142,TP.HCM,Potential Loyalists,0.403
CUS012164,2022-12-03,2023-09-08,2,206463,103232,TP.HCM,Hibernating,0.817
CUS017690,2019-11-17,2022-05-08,2,182950,91475,TP.HCM,Lost,0.846
CUS025444,2020-05-18,2022-08-02,1,114497,114497,Đà Nẵng,Lost,0.68
CUS000398,2023-05-10,2024-03-18,19,3144825,165517,TP.HCM,Champions,0.035
CUS001685,2023-02-22,2024-03-18,16,3454537,215909,TP.HCM,Loyal,0.144
CUS010510,2021-09-23,2023-07-21,3,203363,67788,TP.HCM,Hibernating,0.685
CUS009215,2022-03-09,2023-10-21,3,160836,53612,Hà Nội,Hibernating,0.783
CUS025077,2019-07-28,2022-12-20,1,82559,82559,TP.HCM,Lost,0.889
CUS020223,2021-02-23,2022-06-03,2,93089,46544,Hà Nội,Lost,0.725
CUS013296,2022-04-28,2023-08-20,4,188972,47243,TP.HCM,Hibernating,0.636
CUS006577,2023-08-01,2024-02-04,2,561290,280645,Hà Nội,Potential Loyalists,0.295
CUS020900,2021-07-27,2023-02-10,1,264267,264267,TP.HCM,Lost,0.662
CUS006915,2023-05-25,2024-02-27,7,609490,87070,TP.HCM,Potential Loyalists,0.608
CUS015459,2020-06-01,2022-07-10,1,91857,91857,TP.HCM,Lost,0.902
CUS003287,2021-12-16,2024-02-15,11,424681,38607,Hà Nội,Loyal,0.153
CUS018284,2020-01-21,2023-01-27,3,54234,18078,Đà Nẵng,Lost,0.99
CUS027676,2021-10-15,2022-07-24,1,38457,38457,Hà Nội,Lost,0.697
CUS009518,2022-07-02,2023-05-23,4,332205,83051,TP.HCM,Hibernating,0.607
CUS003483,2022-02-19,2024-03-01,13,636836,48987,Đà Nẵng,Loyal,0.08
CUS010742,2021-07-18,2023-05-17,2,180268,90134,Hải Phòng,Hibernating,0.694
CUS026141,2021-08-26,2022-09-03,1,108375,108375,TP.HCM,Lost,0.745
CUS012345,2022-03-27,2023-09-19,2,319343,159672,TP.HCM,Hibernating,0.634
CUS004660,2023-09-13,2024-02-23,3,253609,84536,TP.HCM,Potential Loyalists,0.207
CUS021209,2021-09-29,2022-09-05,2,34008,17004,TP.HCM,Lost,0.99
CUS004485,2023-11-28,2024-03-03,1,349809,349809,Đà Nẵng,Potential Loyalists,0.164
CUS021314,2020-10-30,2023-01-08,2,90347,45174,TP.HCM,Lost,0.978
CUS017709,2021-12-12,2022-09-06,1,51996,51996,TP.HCM,Lost,0.774
CUS005721,2023-07-22,2024-02-17,1,470962,470962,TP.HCM,Potential Loyalists,0.502
CUS014146,2021-05-24,2022-10-05,1,116759,116759,TP.HCM,Lost,0.708
CUS014493,2020-06-10,2022-10-27,2,149703,74852,Hà Nội,Lost,0.777
CUS010123,2021-07-30,2023-11-21,2,424137,212068,Đà Nẵng,Hibernating,0.569
CUS023730,2019-10-03,2022-06-21,3,83609,27870,Hà Nội,Lost,0.673
CUS004745,2023-04-07,2024-02-24,5,847285,169457,Hà Nội,Potential Loyalists,0.265
CUS012500,2022-04-16,2023-08-06,3,138446,46149,TP.HCM,Hibernating,0.672
CUS019813,2020-10-29,2022-10-14,2,51145,25572,TP.HCM,Lost,0.734
CUS024518,2020-04-12,2022-08-21,1,85316,85316,TP.HCM,Lost,0.859
CUS021427,2021-07-27,2022-07-20,2,46944,23472,TP.HCM,Lost,0.983
CUS023501,2022-02-17,2022-11-14,2,40542,20271,TP.HCM,Lost,0.715
CUS020662,2020-06-01,2022-12-08,1,74122,74122,Hà Nội,Lost,0.859
CUS016435,2022-02-23,2022-10-31,1,129378,129378,TP.HCM,Lost,0.675
CUS018910,2022-01-13,2022-07-20,1,72373,72373,TP.HCM,Lost,0.965
CUS021477,2019-05-14,2022-08-22,1,59554,59554,TP.HCM,Lost,0.879
CUS019028,2021-08-21,2022-05-26,2,49639,24820,TP.HCM,Lost,0.778
CUS021751,2021-09-22,2022-04-22,2,33667,16834,Hà Nội,Lost,0.859
CUS005118,2023-11-27,2024-02-16,3,611978,203993,TP.HCM,Potential Loyalists,0.283
CUS009137,2022-04-13,2023-04-30,3,408311,136104,TP.HCM,Hibernating,0.695
